stop_id,visible,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,equipment_id,contributor_id,geometry_id
OID:SP:324,1,"Châlons-en-Champagne",48.955008,4.348484,0,0,OID:SA:324,Europe/Paris,2,OID,
OID:SP:39,1,"Clermont-Ferrand",45.77078,3.0823,0,0,OID:SA:39,Europe/Paris,2,OID,
OID:SP:40,1,"Dunkerque",51.047253,2.38385,0,0,OID:SA:40,Europe/Paris,2,OID,
OID:SP:41,1,"Grenoble Centre - Gare routière",45.192833,5.714294,0,0,OID:SA:41,Europe/Paris,2,OID,
OID:SP:47,1,"Metz",49.110633,6.183319,0,0,OID:SA:47,Europe/Paris,2,OID,
OID:SP:48,1,"Nancy",48.649482,6.14619,0,0,OID:SA:48,Europe/Paris,2,OID,
OID:SP:51,1,"Paris Ouest - La Défense",48.89132,2.24233,0,0,OID:SA:51,Europe/Paris,2,OID,
OID:SP:52,1,"Paris - Aéroport Orly-Sud",48.731568,2.373562,0,0,OID:SA:52,Europe/Paris,2,OID,
OID:SP:55,1,"Reims",49.214754,3.994568,0,0,OID:SA:55,Europe/Paris,2,OID,
OID:SP:57,1,"Troyes",48.328044,4.100755,0,0,OID:SA:57,Europe/Paris,2,OID,
OID:SP:60,1,"Mulhouse",47.742012,7.341712,0,0,OID:SA:60,Europe/Paris,2,OID,
OID:SP:61,1,"Besançon",47.2215,5.97861,0,0,OID:SA:61,Europe/Paris,2,OID,
OID:SP:62,1,"Douai",50.3644,3.08522,0,0,OID:SA:62,Europe/Paris,2,OID,
OID:SP:68,1,"Paris Sud - Porte d'Orléans",48.821139,2.325379,0,0,OID:SA:68,Europe/Paris,2,OID,
OID:SP:7,1,"Aix-en-Provence",43.5232,5.4451,0,0,OID:SA:7,Europe/Paris,2,OID,
OID:SP:80,1,"Calais",50.966597,1.862854,0,0,OID:SA:80,Europe/Paris,2,OID,
OID:SP:82,1,"Parc Astérix",49.136899,2.570402,0,0,OID:SA:82,Europe/Paris,2,OID,
OID:SP:9,1,"Amsterdam Centre - Sloterdijk",52.389289,4.836263,0,0,OID:SA:9,Europe/Paris,2,OID,
OIS:SP:3000562,1,"Fontaine St Lucien",49.501309,2.148765,0,0,OIS:SA:CTP3000562,Europe/Paris,,OIS,
OIS:SP:3000728,1,"Eglise",49.465177,1.965088,0,0,OIS:SA:CTP3000728,Europe/Paris,,OIS,
OIS:SP:3000746,1,"Mairie",49.404285,2.005904,0,0,OIS:SA:CTP3000746,Europe/Paris,,OIS,
OIS:SP:3000918,1,"Vignes",49.43384,2.101866,0,0,OIS:SA:CTP3000918,Europe/Paris,,OIS,
OIS:SP:3000926,1,"Villers Saint-Lucien",49.457439,2.085126,0,0,OIS:SA:CTP3000926,Europe/Paris,,OIS,
OIS:SP:3000959,1,"Vivaldi",49.413669,2.078099,0,0,OIS:SA:CTP3000959,Europe/Paris,,OIS,
OIS:SP:3000960,1,"Vivaldi",49.413508,2.078196,0,0,OIS:SA:CTP3000959,Europe/Paris,,OIS,
OIS:SP:3001031,1,"Zeude",49.420211,2.092194,0,0,OIS:SA:CTP3001031,Europe/Paris,,OIS,
OIS:SP:3001032,1,"Zeude",49.420337,2.092276,0,0,OIS:SA:CTP3001031,Europe/Paris,,OIS,
OIS:SP:3001091,1,"Thiérache",49.43744,2.096423,0,0,OIS:SA:CTP3001091,Europe/Paris,,OIS,
OIS:SP:3001092,1,"Thiérache",49.437376,2.096037,0,0,OIS:SA:CTP3001091,Europe/Paris,,OIS,
OIS:SP:3001197,1,"Moulin de Bracheux",49.424516,2.11619,0,0,OIS:SA:CTP3001197,Europe/Paris,,OIS,
OIS:SP:3001198,1,"Moulin de Bracheux",49.42448,2.116424,0,0,OIS:SA:CTP3001197,Europe/Paris,,OIS,
OIS:SP:3001655,1,"Tilleuls",49.455696,2.097797,0,0,OIS:SA:CTP3001655,Europe/Paris,,OIS,
OIS:SP:3001659,1,"Verderel-lès-Sauqueuse",49.503051,2.09666,0,0,OIS:SA:CTP3001659,Europe/Paris,,OIS,
OIS:SP:3001660,1,"Bonlier",49.470466,2.15005,0,0,OIS:SA:CTP3001660,Europe/Paris,,OIS,
OIS:SP:3014004,1,"Saint-Antoine",49.431971,2.102944,0,0,OIS:SA:CTP3014004,Europe/Paris,,OIS,
OIS:SP:3014075,1,"Abri",49.47976,2.044871,0,0,OIS:SA:CTP3014075,Europe/Paris,,OIS,
OIS:SP:3014096,1,"Saint-Léger Place",49.390698,2.0261,0,0,OIS:SA:CTP3014096,Europe/Paris,,OIS,
OIS:SP:3014144,1,"Kennedy",49.408662,2.111866,0,0,OIS:SA:CTP3014144,Europe/Paris,,OIS,
OIS:SP:3014145,1,"Eglise",49.404809,2.112489,0,0,OIS:SA:CTP3014145,Europe/Paris,,OIS,
OIS:SP:3014146,1,"rue Commessy",49.403522,2.111242,0,0,OIS:SA:CTP3014147,Europe/Paris,,OIS,
OIS:SP:3014147,1,"rue Commessy",49.403298,2.1103,0,0,OIS:SA:CTP3014147,Europe/Paris,,OIS,
OIS:SP:3014150,1,"Place",49.413423,2.04156,0,0,OIS:SA:CTP3014150,Europe/Paris,,OIS,
OIS:SP:3014151,1,"D981",49.413834,2.044022,0,0,OIS:SA:CTP3014151,Europe/Paris,,OIS,
OIS:SP:3014152,1,"D981",49.414435,2.043963,0,0,OIS:SA:CTP3014151,Europe/Paris,,OIS,
OIS:SP:3014155,1,"Bongenoult Ecole",49.399641,2.096834,0,0,OIS:SA:CTP3014155,Europe/Paris,,OIS,
OIS:SP:3014157,1,"Bonlier",49.470474,2.150036,0,0,OIS:SA:CTP3001660,Europe/Paris,,OIS,
OIS:SP:3014160,1,"Halles",49.430589,2.084679,0,0,OIS:SA:CTP3014160,Europe/Paris,,OIS,
OIS:SP:3014164,1,"Avelon",49.428406,2.059955,0,0,OIS:SA:CTP3014164,Europe/Paris,,OIS,
OIS:SP:3014165,1,"Avelon",49.428352,2.059986,0,0,OIS:SA:CTP3014164,Europe/Paris,,OIS,
OIS:SP:3014166,1,"Clermont",49.431988,2.105704,0,0,OIS:SA:CTP3014166,Europe/Paris,,OIS,
OIS:SP:3014167,1,"Clermont",49.432185,2.105675,0,0,OIS:SA:CTP3014166,Europe/Paris,,OIS,
OIS:SP:3014168,1,"Esterel",49.432906,2.097615,0,0,OIS:SA:CTP3014168,Europe/Paris,,OIS,
OIS:SP:3014169,1,"Esterel",49.432789,2.097657,0,0,OIS:SA:CTP3014168,Europe/Paris,,OIS,
OIS:SP:3014170,1,"Gare SNCF",49.42666,2.08737,0,0,OIS:SA:CTP3014170,Europe/Paris,,OIS,
OIS:SP:3014171,1,"Gare SNCF",49.42675,2.087508,0,0,OIS:SA:CTP3014170,Europe/Paris,,OIS,
OIS:SP:3014172,1,"Centre Commercial",49.432598,2.0456,0,0,OIS:SA:CTP3014172,Europe/Paris,,OIS,
OIS:SP:3014173,1,"Centre Commercial",49.432315,2.045596,0,0,OIS:SA:CTP3014172,Europe/Paris,,OIS,
OIS:SP:3014174,1,"Gare routière",49.427648,2.082821,0,0,OIS:SA:CTP3014174,Europe/Paris,,OIS,
OIS:SP:3014175,1,"Gare routière",49.427345,2.084172,0,0,OIS:SA:CTP3014174,Europe/Paris,,OIS,
OIS:SP:3014176,1,"Rond-point",49.394866,2.017636,0,0,OIS:SA:CTP3014176,Europe/Paris,,OIS,
OIS:SP:3014177,1,"Rond-point",49.395369,2.017675,0,0,OIS:SA:CTP3014176,Europe/Paris,,OIS,
OIS:SP:3014179,1,"Pentemont",49.431628,2.054801,0,0,OIS:SA:CTP3014179,Europe/Paris,,OIS,
OIS:SP:3014180,1,"Pentemont",49.431627,2.054622,0,0,OIS:SA:CTP3014179,Europe/Paris,,OIS,
OIS:SP:3014181,1,"Saint-Antoine",49.43183,2.102964,0,0,OIS:SA:CTP3014004,Europe/Paris,,OIS,
OIS:SP:3014185,1,"Besnard",49.431939,2.10833,0,0,OIS:SA:CTP3014185,Europe/Paris,,OIS,
OIS:SP:3014186,1,"Besnard",49.432253,2.108319,0,0,OIS:SA:CTP3014185,Europe/Paris,,OIS,
OIS:SP:3014187,1,"Blancs Pains",49.433751,2.107307,0,0,OIS:SA:CTP3014187,Europe/Paris,,OIS,
OIS:SP:3014188,1,"Blancs Pains",49.433679,2.107211,0,0,OIS:SA:CTP3014187,Europe/Paris,,OIS,
OIS:SP:3014189,1,"Bas Romains",49.43277,2.106072,0,0,OIS:SA:CTP3014189,Europe/Paris,,OIS,
OIS:SP:3014192,1,"Bosquet",49.435664,2.097753,0,0,OIS:SA:CTP3014192,Europe/Paris,,OIS,
OIS:SP:3014193,1,"Dardignac",49.418267,2.073298,0,0,OIS:SA:CTP3014194,Europe/Paris,,OIS,
OIS:SP:3014194,1,"Dardignac",49.418356,2.072925,0,0,OIS:SA:CTP3014194,Europe/Paris,,OIS,
OIS:SP:3014195,1,"Flandres",49.435067,2.100263,0,0,OIS:SA:CTP3014195,Europe/Paris,,OIS,
OIS:SP:3014196,1,"Gide",49.422356,2.074172,0,0,OIS:SA:CTP3014196,Europe/Paris,,OIS,
OIS:SP:3014197,1,"Gide",49.422132,2.074104,0,0,OIS:SA:CTP3014196,Europe/Paris,,OIS,
OIS:SP:3014198,1,"Ile de France",49.42455,2.083607,0,0,OIS:SA:CTP3014198,Europe/Paris,,OIS,
OIS:SP:3014199,1,"Ile de France",49.424336,2.084104,0,0,OIS:SA:CTP3014198,Europe/Paris,,OIS,
OIS:SP:3014201,1,"Jean Moulin",49.435602,2.102933,0,0,OIS:SA:CTP3014201,Europe/Paris,,OIS,
OIS:SP:3014202,1,"Jean Moulin",49.435522,2.102919,0,0,OIS:SA:CTP3014201,Europe/Paris,,OIS,
OIS:SP:3014205,1,"Marissel",49.430343,2.105229,0,0,OIS:SA:CTP3014205,Europe/Paris,,OIS,
OIS:SP:3014206,1,"Marissel",49.429938,2.104584,0,0,OIS:SA:CTP3014205,Europe/Paris,,OIS,
OIS:SP:3014207,1,"Marissel",49.429903,2.105272,0,0,OIS:SA:CTP3014205,Europe/Paris,,OIS,
OIS:SP:3014209,1,"Marissel",49.430073,2.105175,0,0,OIS:SA:CTP3014205,Europe/Paris,,OIS,
OIS:SP:3014210,1,"Parc Kennedy",49.428044,2.100984,0,0,OIS:SA:CTP3014210,Europe/Paris,,OIS,
OIS:SP:3014211,1,"Parc Kennedy",49.428169,2.100625,0,0,OIS:SA:CTP3014210,Europe/Paris,,OIS,
OIS:SP:3014214,1,"Rimbaud",49.422222,2.078689,0,0,OIS:SA:CTP3014214,Europe/Paris,,OIS,
OIS:SP:3014215,1,"Rimbaud",49.422069,2.078456,0,0,OIS:SA:CTP3014214,Europe/Paris,,OIS,
OIS:SP:3014216,1,"Rousseau",49.421438,2.07346,0,0,OIS:SA:CTP3014216,Europe/Paris,,OIS,
OIS:SP:3014217,1,"Rousseau",49.421304,2.073516,0,0,OIS:SA:CTP3014216,Europe/Paris,,OIS,
OIS:SP:3014222,1,"Saint-Esprit",49.418764,2.087023,0,0,OIS:SA:CTP3014222,Europe/Paris,,OIS,
OIS:SP:3014226,1,"Beauséjour",49.445885,2.0882,0,0,OIS:SA:CTP3014226,Europe/Paris,,OIS,
OIS:SP:3014227,1,"Beauséjour",49.445956,2.087965,0,0,OIS:SA:CTP3014226,Europe/Paris,,OIS,
OIS:SP:3014228,1,"Berlioz",49.415697,2.076822,0,0,OIS:SA:CTP3014228,Europe/Paris,,OIS,
OIS:SP:3014229,1,"Berlioz",49.415572,2.077112,0,0,OIS:SA:CTP3014228,Europe/Paris,,OIS,
OIS:SP:3014230,1,"Bizet",49.414476,2.085543,0,0,OIS:SA:CTP3014230,Europe/Paris,,OIS,
OIS:SP:3014233,1,"Buzanval - Jeu de Paume",49.432235,2.085511,0,0,OIS:SA:CTP3014233,Europe/Paris,,OIS,
OIS:SP:3014234,1,"Calais",49.438857,2.082421,0,0,OIS:SA:CTP3014234,Europe/Paris,,OIS,
OIS:SP:3014235,1,"Calais",49.438876,2.0826,0,0,OIS:SA:CTP3014234,Europe/Paris,,OIS,
OIS:SP:3014236,1,"Capucines",49.448865,2.091257,0,0,OIS:SA:CTP3014236,Europe/Paris,,OIS,
OIS:SP:3014237,1,"Caron",49.43639,2.083528,0,0,OIS:SA:CTP3014237,Europe/Paris,,OIS,
OIS:SP:3014238,1,"Cathédrale",49.431159,2.082101,0,0,OIS:SA:CTP3014238,Europe/Paris,,OIS,
OIS:SP:3014239,1,"Caurroy",49.418207,2.083129,0,0,OIS:SA:CTP3014239,Europe/Paris,,OIS,
OIS:SP:3014240,1,"Chopin",49.416709,2.084197,0,0,OIS:SA:CTP3014240,Europe/Paris,,OIS,
OIS:SP:3014241,1,"Ecole Maternelle",49.415488,2.088774,0,0,OIS:SA:CTP3014241,Europe/Paris,,OIS,
OIS:SP:3014242,1,"Ecole Maternelle",49.415902,2.08902,0,0,OIS:SA:CTP3014241,Europe/Paris,,OIS,
OIS:SP:3014244,1,"Fauqueux",49.421531,2.07872,0,0,OIS:SA:CTP3014244,Europe/Paris,,OIS,
OIS:SP:3014245,1,"Fauqueux",49.421423,2.078776,0,0,OIS:SA:CTP3014244,Europe/Paris,,OIS,
OIS:SP:3014246,1,"Franc Marché",49.436788,2.084828,0,0,OIS:SA:CTP3014246,Europe/Paris,,OIS,
OIS:SP:3014247,1,"Franc Marché",49.436581,2.084829,0,0,OIS:SA:CTP3014246,Europe/Paris,,OIS,
OIS:SP:3014249,1,"George Sand",49.44959,2.085729,0,0,OIS:SA:CTP3014249,Europe/Paris,,OIS,
OIS:SP:3014250,1,"Jeanne Hachette",49.435327,2.082204,0,0,OIS:SA:CTP3014250,Europe/Paris,,OIS,
OIS:SP:3014251,1,"Jeanne Hachette",49.435434,2.082093,0,0,OIS:SA:CTP3014250,Europe/Paris,,OIS,
OIS:SP:3014252,1,"Jacinthes",49.451857,2.087578,0,0,OIS:SA:CTP3014252,Europe/Paris,,OIS,
OIS:SP:3014253,1,"Jean Racine",49.43401,2.079938,0,0,OIS:SA:CTP3014253,Europe/Paris,,OIS,
OIS:SP:3014254,1,"Rostand",49.414354,2.0833,0,0,OIS:SA:CTP3014254,Europe/Paris,,OIS,
OIS:SP:3014255,1,"Rostand",49.414183,2.083287,0,0,OIS:SA:CTP3014254,Europe/Paris,,OIS,
OIS:SP:3014256,1,"Lebesgue",49.420514,2.078119,0,0,OIS:SA:CTP3014257,Europe/Paris,,OIS,
OIS:SP:3014257,1,"Lebesgue",49.420694,2.078187,0,0,OIS:SA:CTP3014257,Europe/Paris,,OIS,
OIS:SP:3014258,1,"Métiers",49.418986,2.077328,0,0,OIS:SA:CTP3014258,Europe/Paris,,OIS,
OIS:SP:3014259,1,"Métiers",49.418941,2.077604,0,0,OIS:SA:CTP3014258,Europe/Paris,,OIS,
OIS:SP:3014260,1,"Place de Noailles",49.44325,2.085555,0,0,OIS:SA:CTP3014260,Europe/Paris,,OIS,
OIS:SP:3014261,1,"Place de Noailles",49.443221,2.085815,0,0,OIS:SA:CTP3014260,Europe/Paris,,OIS,
OIS:SP:3014264,1,"Ruisselets",49.447153,2.084735,0,0,OIS:SA:CTP3014264,Europe/Paris,,OIS,
OIS:SP:3014265,1,"Songeons",49.441792,2.080849,0,0,OIS:SA:CTP3014265,Europe/Paris,,OIS,
OIS:SP:3014266,1,"Songeons",49.441872,2.080849,0,0,OIS:SA:CTP3014265,Europe/Paris,,OIS,
OIS:SP:3014267,1,"Violettes",49.446732,2.08938,0,0,OIS:SA:CTP3014267,Europe/Paris,,OIS,
OIS:SP:3014269,1,"Amyot d'Inville",49.433613,2.078783,0,0,OIS:SA:CTP3014269,Europe/Paris,,OIS,
OIS:SP:3014270,1,"Ancienne Mairie",49.444945,2.080222,0,0,OIS:SA:CTP3014270,Europe/Paris,,OIS,
OIS:SP:3014271,1,"Ancienne Mairie",49.445077,2.080062,0,0,OIS:SA:CTP3014270,Europe/Paris,,OIS,
OIS:SP:3014273,1,"Blum",49.448873,2.073912,0,0,OIS:SA:CTP3014273,Europe/Paris,,OIS,
OIS:SP:3014274,1,"Boislisle",49.436338,2.076056,0,0,OIS:SA:CTP3014274,Europe/Paris,,OIS,
OIS:SP:3014275,1,"Boislisle",49.436283,2.075781,0,0,OIS:SA:CTP3014274,Europe/Paris,,OIS,
OIS:SP:3014276,1,"Bois Brûlet",49.451611,2.076194,0,0,OIS:SA:CTP3014276,Europe/Paris,,OIS,
OIS:SP:3014278,1,"Bois Brûlet",49.45099,2.076987,0,0,OIS:SA:CTP3014276,Europe/Paris,,OIS,
OIS:SP:3014279,1,"Bois Brûlet",49.451026,2.076835,0,0,OIS:SA:CTP3014276,Europe/Paris,,OIS,
OIS:SP:3014280,1,"Cambry",49.439231,2.076496,0,0,OIS:SA:CTP3014280,Europe/Paris,,OIS,
OIS:SP:3014281,1,"Cambry",49.439222,2.076317,0,0,OIS:SA:CTP3014280,Europe/Paris,,OIS,
OIS:SP:3014284,1,"Crèvecoeur",49.452673,2.074099,0,0,OIS:SA:CTP3014284,Europe/Paris,,OIS,
OIS:SP:3014288,1,"Délie",49.410291,2.113511,0,0,OIS:SA:CTP3014591,Europe/Paris,,OIS,
OIS:SP:3014289,1,"Délie",49.41029,2.11336,0,0,OIS:SA:CTP3014591,Europe/Paris,,OIS,
OIS:SP:3014294,1,"Dr Schweitzer",49.412169,2.113999,0,0,OIS:SA:CTP3014294,Europe/Paris,,OIS,
OIS:SP:3014295,1,"Echangeur",49.417946,2.105065,0,0,OIS:SA:CTP3014295,Europe/Paris,,OIS,
OIS:SP:3014296,1,"Echangeur",49.418,2.105147,0,0,OIS:SA:CTP3014295,Europe/Paris,,OIS,
OIS:SP:3014297,1,"Eglise",49.421662,2.090025,0,0,OIS:SA:CTP3014297,Europe/Paris,,OIS,
OIS:SP:3014298,1,"Eglise",49.421771,2.0903,0,0,OIS:SA:CTP3014297,Europe/Paris,,OIS,
OIS:SP:3014301,1,"Europe",49.441719,2.076345,0,0,OIS:SA:CTP3014301,Europe/Paris,,OIS,
OIS:SP:3014302,1,"Europe",49.441683,2.076428,0,0,OIS:SA:CTP3014301,Europe/Paris,,OIS,
OIS:SP:3014303,1,"Gay Lussac",49.411923,2.107157,0,0,OIS:SA:CTP3014303,Europe/Paris,,OIS,
OIS:SP:3014304,1,"Gay Lussac",49.411654,2.107489,0,0,OIS:SA:CTP3014303,Europe/Paris,,OIS,
OIS:SP:3014305,1,"Hôpital",49.451007,2.072233,0,0,OIS:SA:CTP3014305,Europe/Paris,,OIS,
OIS:SP:3014307,1,"LaSalle",49.458352,2.070873,0,0,OIS:SA:CTP3014307,Europe/Paris,,OIS,
OIS:SP:3014308,1,"Isaac",49.445967,2.075855,0,0,OIS:SA:CTP3014308,Europe/Paris,,OIS,
OIS:SP:3014310,1,"Langevin",49.416638,2.106558,0,0,OIS:SA:CTP3014310,Europe/Paris,,OIS,
OIS:SP:3014311,1,"Langevin",49.416195,2.106667,0,0,OIS:SA:CTP3014310,Europe/Paris,,OIS,
OIS:SP:3014314,1,"Maladrerie",49.415481,2.098508,0,0,OIS:SA:CTP3014314,Europe/Paris,,OIS,
OIS:SP:3014315,1,"Maladrerie",49.415723,2.09837,0,0,OIS:SA:CTP3014314,Europe/Paris,,OIS,
OIS:SP:3014316,1,"Mie au Roy",49.445491,2.071931,0,0,OIS:SA:CTP3014316,Europe/Paris,,OIS,
OIS:SP:3014317,1,"Montaigne",49.414031,2.105964,0,0,OIS:SA:CTP3014317,Europe/Paris,,OIS,
OIS:SP:3014318,1,"Montaigne",49.413717,2.106103,0,0,OIS:SA:CTP3014317,Europe/Paris,,OIS,
OIS:SP:3014319,1,"Notre Dame du Thil",49.447841,2.078491,0,0,OIS:SA:CTP3014319,Europe/Paris,,OIS,
OIS:SP:3014320,1,"Notre Dame du Thil",49.447888,2.078389,0,0,OIS:SA:CTP3014319,Europe/Paris,,OIS,
OIS:SP:3014321,1,"Paré",49.413132,2.110167,0,0,OIS:SA:CTP3014321,Europe/Paris,,OIS,
OIS:SP:3014323,1,"Paris",49.418333,2.095934,0,0,OIS:SA:CTP3014323,Europe/Paris,,OIS,
OIS:SP:3014324,1,"Paris",49.418549,2.09614,0,0,OIS:SA:CTP3014323,Europe/Paris,,OIS,
OIS:SP:3014326,1,"Prayon",49.444073,2.076416,0,0,OIS:SA:CTP3014326,Europe/Paris,,OIS,
OIS:SP:3014328,1,"Paul Vaillant Couturier",49.417625,2.097163,0,0,OIS:SA:CTP3014328,Europe/Paris,,OIS,
OIS:SP:3014329,1,"Paul Vaillant Couturier",49.417679,2.097231,0,0,OIS:SA:CTP3014328,Europe/Paris,,OIS,
OIS:SP:3014330,1,"Saint-Jacques",49.423381,2.087042,0,0,OIS:SA:CTP3014330,Europe/Paris,,OIS,
OIS:SP:3014331,1,"Saint-Jacques",49.423632,2.086972,0,0,OIS:SA:CTP3014330,Europe/Paris,,OIS,
OIS:SP:3014332,1,"Thère",49.418758,2.102225,0,0,OIS:SA:CTP3014332,Europe/Paris,,OIS,
OIS:SP:3014334,1,"Ferdinand De Lesseps",49.408752,2.116863,0,0,OIS:SA:CTP3014334,Europe/Paris,,OIS,
OIS:SP:3014335,1,"Victor Hugo",49.43487,2.07857,0,0,OIS:SA:CTP3014335,Europe/Paris,,OIS,
OIS:SP:3014336,1,"Victor Hugo",49.434905,2.07817,0,0,OIS:SA:CTP3014335,Europe/Paris,,OIS,
OIS:SP:3014337,1,"Voisinlieu",49.419066,2.09885,0,0,OIS:SA:CTP3014337,Europe/Paris,,OIS,
OIS:SP:3014341,1,"Hostivas",49.41319,2.089253,0,0,OIS:SA:CTP3014341,Europe/Paris,,OIS,
OIS:SP:3014342,1,"Hostivas",49.413342,2.089005,0,0,OIS:SA:CTP3014341,Europe/Paris,,OIS,
OIS:SP:3014343,1,"Lilas",49.445582,2.093973,0,0,OIS:SA:CTP3014343,Europe/Paris,,OIS,
OIS:SP:3014344,1,"Lilas",49.445483,2.093657,0,0,OIS:SA:CTP3014343,Europe/Paris,,OIS,
OIS:SP:3014345,1,"Longue Haye",49.413798,2.093301,0,0,OIS:SA:CTP3014345,Europe/Paris,,OIS,
OIS:SP:3014346,1,"Longue Haye",49.413629,2.093313,0,0,OIS:SA:CTP3014345,Europe/Paris,,OIS,
OIS:SP:3014347,1,"Maillart",49.440301,2.089907,0,0,OIS:SA:CTP3014347,Europe/Paris,,OIS,
OIS:SP:3014348,1,"Maillart",49.440444,2.089611,0,0,OIS:SA:CTP3014347,Europe/Paris,,OIS,
OIS:SP:3014352,1,"Centre",49.464457,2.10863,0,0,OIS:SA:CTP3014352,Europe/Paris,,OIS,
OIS:SP:3014355,1,"Aéroport",49.459856,2.112368,0,0,OIS:SA:CTP3014355,Europe/Paris,,OIS,
OIS:SP:3014356,1,"Aéroport",49.459856,2.112368,0,0,OIS:SA:CTP3014355,Europe/Paris,,OIS,
OIS:SP:3014357,1,"8 Mai 1945",49.440112,2.098325,0,0,OIS:SA:CTP3014357,Europe/Paris,,OIS,
OIS:SP:3014358,1,"8 Mai 1945",49.439896,2.098464,0,0,OIS:SA:CTP3014357,Europe/Paris,,OIS,
OIS:SP:3014359,1,"Allendé",49.443143,2.100501,0,0,OIS:SA:CTP3014359,Europe/Paris,,OIS,
OIS:SP:3014360,1,"Allendé",49.443083,2.100639,0,0,OIS:SA:CTP3014359,Europe/Paris,,OIS,
OIS:SP:3014369,1,"Chambre des Métiers",49.446369,2.101272,0,0,OIS:SA:CTP3014369,Europe/Paris,,OIS,
OIS:SP:3014370,1,"Chambre des Métiers",49.446333,2.101175,0,0,OIS:SA:CTP3014369,Europe/Paris,,OIS,
OIS:SP:3014372,1,"Communeau",49.444147,2.103775,0,0,OIS:SA:CTP3014372,Europe/Paris,,OIS,
OIS:SP:3014373,1,"Communeau",49.444146,2.103624,0,0,OIS:SA:CTP3014372,Europe/Paris,,OIS,
OIS:SP:3014379,1,"Clos Forest",49.43781,2.092578,0,0,OIS:SA:CTP3014379,Europe/Paris,,OIS,
OIS:SP:3014380,1,"Clos Forest",49.437936,2.09277,0,0,OIS:SA:CTP3014379,Europe/Paris,,OIS,
OIS:SP:3014381,1,"Côte d'Amiens",49.437729,2.088487,0,0,OIS:SA:CTP3014381,Europe/Paris,,OIS,
OIS:SP:3014387,1,"Bois du Parc",49.445198,2.049849,0,0,OIS:SA:CTP3014387,Europe/Paris,,OIS,
OIS:SP:3014388,1,"Châtaigniers",49.442283,2.051629,0,0,OIS:SA:CTP3014388,Europe/Paris,,OIS,
OIS:SP:3014389,1,"Cimetière",49.439861,2.056877,0,0,OIS:SA:CTP3014389,Europe/Paris,,OIS,
OIS:SP:3014390,1,"Cimetière",49.439778,2.056833,0,0,OIS:SA:CTP3014389,Europe/Paris,,OIS,
OIS:SP:3014391,1,"Cours Scellier",49.433484,2.077613,0,0,OIS:SA:CTP3014391,Europe/Paris,,OIS,
OIS:SP:3014392,1,"Cours Scellier",49.433169,2.077298,0,0,OIS:SA:CTP3014391,Europe/Paris,,OIS,
OIS:SP:3014393,1,"Lotissement",49.461654,2.050005,0,0,OIS:SA:CTP3014393,Europe/Paris,,OIS,
OIS:SP:3014394,1,"La Garenne",49.441571,2.054512,0,0,OIS:SA:CTP3014394,Europe/Paris,,OIS,
OIS:SP:3014395,1,"La Garenne",49.441463,2.054457,0,0,OIS:SA:CTP3014394,Europe/Paris,,OIS,
OIS:SP:3014396,1,"La Grive",49.438121,2.058016,0,0,OIS:SA:CTP3014396,Europe/Paris,,OIS,
OIS:SP:3014397,1,"La Grive",49.438075,2.057616,0,0,OIS:SA:CTP3014396,Europe/Paris,,OIS,
OIS:SP:3014398,1,"Lainé",49.433494,2.073935,0,0,OIS:SA:CTP3014398,Europe/Paris,,OIS,
OIS:SP:3014399,1,"Lainé",49.433468,2.074087,0,0,OIS:SA:CTP3014398,Europe/Paris,,OIS,
OIS:SP:3014400,1,"Parking Saint Quentin",49.431539,2.071136,0,0,OIS:SA:CTP3014400,Europe/Paris,,OIS,
OIS:SP:3014401,1,"Parking Saint Quentin",49.431513,2.071411,0,0,OIS:SA:CTP3014400,Europe/Paris,,OIS,
OIS:SP:3014403,1,"Marronniers",49.44252,2.05317,0,0,OIS:SA:CTP3014403,Europe/Paris,,OIS,
OIS:SP:3014404,1,"Peupliers",49.443897,2.050338,0,0,OIS:SA:CTP3014404,Europe/Paris,,OIS,
OIS:SP:3014405,1,"Savignies",49.434015,2.061454,0,0,OIS:SA:CTP3014405,Europe/Paris,,OIS,
OIS:SP:3014406,1,"Savignies",49.433863,2.061785,0,0,OIS:SA:CTP3014405,Europe/Paris,,OIS,
OIS:SP:3014407,1,"Saint-Quentin",49.43418,2.075116,0,0,OIS:SA:CTP3014407,Europe/Paris,,OIS,
OIS:SP:3014408,1,"Saint-Quentin",49.434001,2.075444,0,0,OIS:SA:CTP3014407,Europe/Paris,,OIS,
OIS:SP:3014409,1,"Trépinière",49.434933,2.058667,0,0,OIS:SA:CTP3014409,Europe/Paris,,OIS,
OIS:SP:3014410,1,"Trépinière",49.434987,2.058418,0,0,OIS:SA:CTP3014409,Europe/Paris,,OIS,
OIS:SP:3014413,1,"Basse Montagne",49.453412,2.079276,0,0,OIS:SA:CTP3014413,Europe/Paris,,OIS,
OIS:SP:3014414,1,"Basse Montagne",49.453384,2.079097,0,0,OIS:SA:CTP3014413,Europe/Paris,,OIS,
OIS:SP:3014415,1,"Chemin d'Amiens",49.455625,2.081152,0,0,OIS:SA:CTP3014415,Europe/Paris,,OIS,
OIS:SP:3014416,1,"Chemin d'Amiens",49.455724,2.081166,0,0,OIS:SA:CTP3014415,Europe/Paris,,OIS,
